# STATUS: validated  (REPS=30)
# calib_sha256: 82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,calib_sha256
diabetes130,mutual_info,logistic,sigmoid,1.0,selective_ece,0.0019251504855365101,0.0015924691055906562,0.0022819091613833615,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,accuracy,0.8880777777777779,0.8879666666666667,0.8881777777777777,30,-3.888888888889941e-05,-0.07238159966602674,-0.00022222222222223104,0.00014999999999997977,0.7574902607274231,0.7574902607274231,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,accuracy,0.8881166666666668,0.8879888888888889,0.88825,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,auroc,0.5787053242231619,0.5736770431379689,0.5835876432798484,30,-0.00559324857886924,-0.3775125962182242,-0.010988443103432173,-0.00042609805102068624,0.05768792890012264,0.05768792890012264,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,auroc,0.5842985728020312,0.5824878353308504,0.5860485834196746,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,brier,0.09817987422542651,0.09805360846254008,0.0983090855149276,30,2.217006505919698e-05,0.056378259523658686,-0.00011646387062740453,0.00016525106512312358,0.8078304156661034,0.8078304156661034,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,brier,0.09815770416036734,0.09808492810199455,0.09823117157612857,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,ece,0.0042235826791479905,0.0037090383570409155,0.004759120825819005,30,0.0005376981149429333,0.28870225362921803,-0.00010163458697954778,0.0012230725029077191,0.18396909348666668,0.18396909348666668,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,ece,0.0036858845642050568,0.003204214695880721,0.004212502582275986,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,aurc,0.08687073259309644,0.08514356920173317,0.08870127776617143,30,-0.0019889859932292983,-0.34781534212737675,-0.003939626157079963,0.00014686078051352424,0.024786051362752914,0.024786051362752914,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,aurc,0.08885971858632574,0.08806478111698664,0.08967267492450443,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,auroc_gap,0.2219619760359997,0.1915294667889844,0.2547433428969237,30,0.00591999957238529,0.052061423896825984,-0.033134083139863435,0.04641006189659931,0.9515264742076397,0.9515264742076397,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,auroc_gap,0.21604197646361437,0.19353949099791834,0.23876181257484652,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,ece_gap,0.11311568468862793,0.11058695885514115,0.11595031754614046,30,-0.01025449722158962,-0.918239286346375,-0.014114477522906324,-0.006251923776849498,3.453157842159271e-05,3.453157842159271e-05,True,False,True,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,ece_gap,0.12337018191021759,0.12089595646773382,0.12601334193751842,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,net_benefit,0.007388376128262002,0.007226507487050505,0.007544800117959642,30,-5.723438321727668e-05,-0.11773515437217824,-0.00023316457572996604,0.00011259301402573521,0.5978077705949545,0.5978077705949545,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,net_benefit,0.00744561051147928,0.007342197190709592,0.007549850545941463,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,net_benefit_gap,0.028683554850287684,0.026917219566046407,0.0305495001577198,30,0.00360017903645619,0.6447200399126939,0.0017473011163520367,0.005587240713243389,0.0020201820880174637,0.0020201820880174637,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,net_benefit_gap,0.025083375813831497,0.024397200103595886,0.025794362517497005,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,conformal_efficiency,1.0571777777777778,1.0546998611111111,1.0598055555555557,30,0.002977777777777857,0.34515260738239995,-2.791666666658916e-05,0.005983611111111223,0.06447344345406025,0.06447344345406025,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,conformal_efficiency,1.0541999999999998,1.0528776388888887,1.0555555555555556,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,conformal_coverage_gap,0.12409301353612819,0.11865846520825803,0.12955464322203925,30,-0.012459727379514035,-0.6092015595722691,-0.01946585528956265,-0.005065968552807942,0.003482473947180211,0.003482473947180211,True,False,True,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,conformal_coverage_gap,0.13655274091564223,0.13240243514399938,0.14037140435256176,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,0.25,selective_ece,0.002187591955187895,0.001759998259593209,0.002620265643291561,30,-0.00011380754515779215,-0.06436907483520805,-0.0007457774201448326,0.0004928347128461066,0.9838335812091827,0.9838335812091827,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,isotonic,1.0,selective_ece,0.0023013995003456863,0.001737801928354348,0.0028963830853029715,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,accuracy,0.8783722222222222,0.8770611111111112,0.8797333333333331,30,-0.00837777777777778,-2.1316581230521203,-0.009733472222222234,-0.006961111111111113,1.732216233144114e-06,1.732216233144114e-06,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,accuracy,0.88675,0.8865444444444446,0.8869500000000001,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,auroc,0.5600779078341875,0.5551938519177096,0.5652547228678372,30,-0.020488304257325025,-1.3812668097717975,-0.02528822970046577,-0.01488446568750995,1.4193356037139893e-06,1.4193356037139893e-06,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,auroc,0.5805662120915123,0.5785299216861284,0.5827019565633371,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,brier,0.10564814315259582,0.10468217208168427,0.10661608014905863,30,0.003907436979756391,1.441147462851909,0.0029444091252869087,0.004864412497009079,8.009374141693115e-08,8.009374141693115e-08,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,brier,0.10174070617283947,0.1015896534629629,0.10188534888888884,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,ece,0.04613604588109807,0.042216369528707304,0.0500199073325804,30,0.0023697495848018263,0.2162813480825013,-0.0014958566957081944,0.006295463838856587,0.3284698575735092,0.3284698575735092,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,ece,0.04376629629629624,0.04264808425925922,0.044914746296296264,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,aurc,0.0931045445342333,0.09184230875316099,0.09441142015659126,30,0.008712895103226183,1.998593843967179,0.007217595454084905,0.010295098642623502,1.862645149230957e-09,1.862645149230957e-09,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,aurc,0.08439164943100715,0.08366275720253362,0.08518563769761614,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,auroc_gap,0.23021084448739118,0.19293636800593236,0.26824580464107883,30,0.027303627663052076,0.19557959968934097,-0.0218639496317507,0.07707162232763715,0.39305018074810505,0.39305018074810505,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,auroc_gap,0.20290721682433915,0.1856185597815641,0.21992079151340752,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,ece_gap,0.12107623570752296,0.11385205818559198,0.12848077887213538,30,0.007026861604018101,0.2500908775860845,-0.002706441619910948,0.016883577789814638,0.2621222734451294,0.2621222734451294,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,ece_gap,0.11404937410350485,0.10806534990307962,0.11992401204682034,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,net_benefit,0.0003218525077490475,-0.0006503238027704616,0.0012942332984368487,30,-0.0023648350461110156,-0.8465447382740671,-0.003344507754326648,-0.0013951479825524008,0.00016989745199680328,0.00016989745199680328,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,net_benefit,0.002686687553860063,0.0024983957230854154,0.0028890379208833584,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,net_benefit_gap,0.04050337768206028,0.036278176863869305,0.044812987990676394,30,0.007917672177897886,0.5075634250311362,0.0023486187812562336,0.013477436470281039,0.012047622352838516,0.012047622352838516,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,net_benefit_gap,0.0325857055041624,0.029858583692188634,0.03523733569310344,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,conformal_efficiency,1.0712055555555555,1.0676219444444446,1.0751555555555554,30,0.013727777777777813,1.141633715917232,0.009566527777777813,0.01804472222222225,1.6838312149047852e-06,1.6838312149047852e-06,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,conformal_efficiency,1.0574777777777777,1.0557888888888889,1.0592277777777777,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,conformal_coverage_gap,0.12320292633207346,0.11736447443197855,0.12884831075860753,30,-0.004819165269252744,-0.196981158861569,-0.013707023157226059,0.0037975342198417346,0.4522750972685462,0.4522750972685462,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,conformal_coverage_gap,0.1280220916013262,0.12254343786790754,0.13347906910875115,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,0.25,selective_ece,0.030932052328555528,0.028203882860235084,0.03358767886495087,30,0.0022406634396666967,0.26035773197226747,-0.0007650325565623083,0.0053490243390667816,0.22064675763249397,0.22064675763249397,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,none,1.0,selective_ece,0.028691388888888843,0.027229196759259215,0.03018514351851847,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,accuracy,0.8883166666666664,0.8882833333333331,0.8883444444444443,30,-1.666666666666483e-05,-0.18257418583505536,-4.999999999999449e-05,1.1111111111109887e-05,0.31731050786291415,0.31731050786291415,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,accuracy,0.8883333333333331,0.8883333333333331,0.8883333333333331,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,auroc,0.5731093547273016,0.568403853971232,0.577937867183781,30,-0.014779339699252336,-0.9877569458446451,-0.01998646332129224,-0.00945428299403546,1.3966113328933716e-05,1.3966113328933716e-05,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,auroc,0.5878886944265539,0.586125849644834,0.5896369460157002,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,brier,0.09825409523675338,0.09816107286907974,0.09834664395986675,30,0.00026725832419315136,0.8582034236860123,0.00015534871175401998,0.0003777370416966647,5.5925920605659485e-05,5.5925920605659485e-05,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,brier,0.09798683691256022,0.0979473579412491,0.0980265529515252,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,ece,0.00634779751081699,0.005435623828350195,0.007184188681052102,30,0.0022835850704874196,0.8322766698284327,0.001310656028446762,0.0032510871911907487,7.910653948783875e-05,7.910653948783875e-05,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,ece,0.00406421244032957,0.0035214648754932987,0.004585239926768523,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,aurc,0.09486764239813157,0.09334316071709199,0.09641580154779995,30,0.005950434859679601,1.2296361733027505,0.004345999000417051,0.007670324689487679,1.30385160446167e-07,1.30385160446167e-07,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,aurc,0.08891720753845195,0.08820479275197741,0.08967457459976547,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,auroc_gap,0.22626317584791927,0.19120390658934938,0.26416565450785917,30,0.012819699329751015,0.10708115876861773,-0.028031303802469657,0.05689849076670278,0.935398668050766,0.935398668050766,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,auroc_gap,0.21344347651816828,0.19370127484314473,0.23294253773410434,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,ece_gap,0.11030527276721871,0.10713363941082674,0.11387698703945659,30,-0.00682566136254509,-0.6467910128690254,-0.01047477193506364,-0.0030282377375925023,0.0015832837671041489,0.0015832837671041489,True,False,True,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,ece_gap,0.1171309341297638,0.1146406595974329,0.11997102779349728,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,net_benefit,0.007177602073900182,0.007059211552218772,0.00729795046401017,30,-0.0004015176491573666,-0.9597918667415538,-0.0005448298795875867,-0.0002491935767523593,3.904104232788086e-05,3.904104232788086e-05,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,net_benefit,0.007579119723057548,0.007522719515597401,0.007636183171143039,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,net_benefit_gap,0.02544166397372905,0.024353269256967663,0.02653830737546991,30,0.0014144379570105504,0.3496649918001782,1.641888761684428e-05,0.002843342828105603,0.06666470877826214,0.06666470877826214,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,net_benefit_gap,0.024027226016718504,0.023316846524506493,0.024775868922857835,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,conformal_efficiency,1.0554944444444443,1.0533333333333335,1.0576277777777776,30,0.003611111111111128,0.46049836936886207,0.0009220833333333574,0.006411111111111116,0.01105520734887052,0.01105520734887052,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,conformal_efficiency,1.0518833333333335,1.0502220833333333,1.05355,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,conformal_coverage_gap,0.12668185823903821,0.1206351951196166,0.13237887227513745,30,-0.008159601295205071,-0.402030794840402,-0.015410418527598021,-0.0011298498496963866,0.0344396071011995,0.0344396071011995,True,False,True,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,conformal_coverage_gap,0.13484145953424329,0.12997410834455017,0.139269768793064,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,0.25,selective_ece,0.006185097548114269,0.005339156535622693,0.006969266218700874,30,0.0034343443308900326,1.1582298434991896,0.002394978748085882,0.004474325708147694,6.910413503646851e-07,6.910413503646851e-07,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
diabetes130,mutual_info,rf,sigmoid,1.0,selective_ece,0.0027507532172242363,0.0022481083674590436,0.003275362424307776,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,accuracy,0.7339869281045754,0.7302832244008715,0.7377995642701525,30,0.0010893246187363907,0.0686022171648639,-0.004466230936819164,0.00675381263616559,0.7668558359832416,0.7668558359832416,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,accuracy,0.7328976034858387,0.7285403050108934,0.7372549019607845,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,auroc,0.6391860996799269,0.6285009830818473,0.6496169638774576,30,-0.02910836762688614,-0.8523375279342531,-0.04140155464106083,-0.017484590763603123,4.4075772166252136e-05,4.4075772166252136e-05,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,auroc,0.668294467306813,0.6621581390032006,0.674696204846822,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,brier,0.1853448908399437,0.18330290643246558,0.18755783201967735,30,0.000733986798282175,0.11239929008420539,-0.0015710192969312416,0.0030423232660739745,0.7456546742469072,0.7456546742469072,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,brier,0.18461090404166156,0.18308517080841394,0.18609885731143896,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,ece,0.06044689952258279,0.053736926457729726,0.06748499606546125,30,-0.002776827010147086,-0.11136505252501878,-0.011190374508149782,0.006126785198937528,0.5291051845997572,0.5291051845997572,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,ece,0.06322372653272988,0.0580685494885179,0.0682674699805975,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,aurc,0.2062776754675114,0.20040124708644103,0.21247476249979677,30,0.04010529407920156,2.159668247147041,0.0337026968236508,0.046686826514058456,1.862645149230957e-09,1.862645149230957e-09,True,True,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,aurc,0.16617238138830986,0.16237181519841262,0.17001724977963037,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,auroc_gap,0.04997766862872239,0.036037667433038705,0.06519926681152194,30,-0.010196614587998146,-0.29189304481924344,-0.022047408896663036,0.0027787967585477143,0.08793856762349606,0.08793856762349606,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,auroc_gap,0.060174283216720546,0.049914378186250774,0.07018859503580775,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,ece_gap,0.04304812210448026,0.035226011207492955,0.05063826805622496,30,-0.03523187483025071,-1.0936605026764445,-0.04648334966077023,-0.02414347622888446,4.421919584274292e-06,4.421919584274292e-06,True,False,True,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,ece_gap,0.07827999693473098,0.06820387250646853,0.0888230845464648,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,net_benefit,0.07914406781068638,0.07590724419660297,0.08216856975786306,30,-0.0003056468973394293,-0.031256167729023426,-0.003825603974414284,0.0031108310096185795,0.8078304156661034,0.8078304156661034,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,net_benefit,0.07944971470802582,0.07751585317161035,0.08140366178592835,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,net_benefit_gap,0.012742292954085906,0.009618979292483664,0.016119775752818786,30,0.003343702023738147,0.28681148979186577,-0.0006745192692880044,0.0075495044640147245,0.1459994912147522,0.1459994912147522,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,net_benefit_gap,0.009398590930347756,0.006841877045868939,0.012011326093606419,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,conformal_efficiency,1.4818082788671025,1.4632870370370368,1.501851851851852,30,0.01535947712418304,0.2548635642037896,-0.005337690631808157,0.03714596949891067,0.16498187219774396,0.16498187219774396,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,conformal_efficiency,1.4664488017429196,1.4544635076252719,1.4778894335511983,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,conformal_coverage_gap,0.060125704612170594,0.05170074918508107,0.06841090820681826,30,-0.0005240693716570064,-0.01945657299815015,-0.009696453977344352,0.009255002071064573,0.7547507313896036,0.7547507313896036,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,conformal_coverage_gap,0.060649773983827614,0.052083175752336605,0.06982008752498775,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,0.25,selective_ece,0.04611367171530371,0.0389155428302204,0.05402713481833586,30,-0.007642200626468599,-0.2919703006214459,-0.016266500612830765,0.0018689449201520993,0.07324407435953617,0.07324407435953617,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,isotonic,1.0,selective_ece,0.05375587234177232,0.048944716622550684,0.05860776206646064,30,,,,,,,False,False,False,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
haberman,mutual_info,gb,none,0.25,accuracy,0.7275599128540305,0.7233115468409586,0.7320261437908496,30,0.03442265795206974,1.9019539088431185,0.02799564270152508,0.040740740740740744,1.9975190769982835e-06,1.9975190769982835e-06,True,False,True,82fc3197b3b595a1420782ddd9eefbc01b9e279219b75ad42ac3b5a51051d16b
