# STATUS: validated  (REPS=30)
# calib_sha256: 1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,calib_sha256
bcw,l1_logistic,gb,none,0.33,conformal_efficiency,0.9227467811158798,0.9216499761564138,0.9239389604196473,30,0.006723891273247488,2.152215559579297,0.0056270863137816,0.007773009060562719,1.8293044520116982e-06,6.859389604133004e-06,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,gb,none,0.5,conformal_efficiency,0.9200762994754412,0.9189794945159752,0.9211254172627563,30,0.004053409632808754,1.0283024873797273,0.002670481640438697,0.005388650453028139,6.9649594075715e-05,0.00013929918815143,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,gb,none,0.75,conformal_efficiency,0.9154506437768241,0.9144015259895087,0.9164997615641391,30,-0.0005722460658083091,-0.16861605068622904,-0.00171673819742492,0.0006199332379589954,0.2722368580872342,0.2722368580872342,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,gb,none,1.0,conformal_efficiency,0.9160228898426321,0.9149737720553172,0.9171196948020982,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,gb,none,0.25,selective_ece,0.015424598691248166,0.013901000059631798,0.017034427711498466,30,0.009670109843224525,2.292986561271539,0.008216499464638162,0.011175525790272214,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,gb,none,0.33,selective_ece,0.011071237407875311,0.009933928982752077,0.012238457043905386,30,0.005316748559851666,1.5230611462255275,0.004079900592711784,0.0065136026868704965,1.30385160446167e-07,3.91155481338501e-07,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,gb,none,0.5,selective_ece,0.007315355600357088,0.006350512271283948,0.00845404822561619,30,0.001560866752333443,0.5612650340728841,0.0006288387114564472,0.002562621338664884,0.010598260909318924,0.021196521818637848,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,gb,none,0.75,selective_ece,0.005509629178293939,0.004574771383561736,0.006452820450860607,30,-0.00024485966972970333,-0.1311168512347542,-0.0009385898063607039,0.0003880455314802741,0.3598779272288084,0.3598779272288084,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,gb,none,1.0,selective_ece,0.005754488848023644,0.0049260865341147425,0.0066499597168403575,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.25,accuracy,0.9453981878874581,0.9439186933714832,0.9467811158798283,30,-0.02021936099189313,-5.233866501355767,-0.021602288984263182,-0.01893180734382444,1.6291333971178228e-06,6.516533588471291e-06,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.33,accuracy,0.9597043395326659,0.9587029089175012,0.960610395803529,30,-0.005913209346685666,-2.0032011818092346,-0.007010014306151561,-0.004959465903671823,1.6636111577947811e-06,6.516533588471291e-06,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.5,accuracy,0.9624701955174059,0.96137339055794,0.9635193133047211,30,-0.003147353361945604,-0.8960886275225706,-0.004387219837863595,-0.0019551740581783142,7.745427071915356e-05,0.00015490854143830713,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.75,accuracy,0.9649499284692418,0.9642346208869815,0.9656175488793515,30,-0.000667620410109689,-0.3811778108932799,-0.0012875536480686696,-9.537434430139473e-05,0.01715796820048253,0.01715796820048253,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,1.0,accuracy,0.9656175488793514,0.9649499284692419,0.9662374821173104,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.25,auroc,0.9837254706553843,0.9832788236786315,0.9841383020167062,30,-0.010404700211998744,-7.716828688823077,-0.01088353204442912,-0.009941126552996666,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.33,auroc,0.990324913781128,0.9899036115288675,0.9907267526137452,30,-0.003805257086255113,-3.6732396136184065,-0.004153167599823623,-0.003451314271563755,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.5,auroc,0.9921823189403687,0.9917130149727903,0.9926258025451933,30,-0.0019478519270144249,-2.0844774688647782,-0.002281568790882249,-0.001626675303653465,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.75,auroc,0.9940000120797019,0.9937931169858729,0.9941999537951405,30,-0.00013015878768109687,-0.7797365449853504,-0.0001905572970458765,-7.096824850360746e-05,0.0005401442290316559,0.0005401442290316559,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,1.0,auroc,0.994130170867383,0.9939380960577893,0.9943144165202003,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.25,brier,0.040777543292982985,0.040016140872508495,0.041578939447987316,30,0.01448837807536516,6.248450363212357,0.013689625352175041,0.015304108562284396,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.33,brier,0.031797603785671036,0.031271311681072965,0.03234508142512744,30,0.005508438568053211,3.998653880626392,0.005018478262730289,0.00597137812243631,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.5,brier,0.029236547760621002,0.028718091187169708,0.02979656808944567,30,0.0029473825430031742,2.43578892742238,0.002521749551620879,0.0033692741308766943,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.75,brier,0.026519440898872534,0.026235852454500077,0.026816330217164657,30,0.00023027568125470627,0.5730648580668717,9.238874483806693e-05,0.0003773483123800557,0.004031794145703316,0.004031794145703316,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,1.0,brier,0.026289165217617833,0.026036130734674173,0.026547616491271547,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.25,ece,0.037934658196832886,0.036590557087671456,0.03930491668765272,30,0.012152458164336638,2.7005756392905624,0.010565174155267478,0.013732586689809874,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.33,ece,0.02938044907145716,0.028170832970273497,0.030606479958109417,30,0.0035982490389609165,0.9782494906399478,0.0023011542659900014,0.004926803851732825,9.220093488693237e-06,2.7660280466079712e-05,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.5,ece,0.025529202372672474,0.024636603354858778,0.026463400798056008,30,-0.00025299765982377345,-0.07164332792000548,-0.0014951227825726265,0.0009920731087293526,0.9676735773682594,1.0,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.75,ece,0.025911874457450225,0.0250115132093891,0.026803072230083116,30,0.00012967442495398021,0.042556552977935126,-0.0009803028398722101,0.00121059263076712,0.7456546742469072,1.0,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,1.0,ece,0.02578220003249625,0.02485797507037809,0.026763127730776454,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.25,aurc,0.012343636847484263,0.01177063900250468,0.012977973364040215,30,0.008014916284931593,5.033997737716612,0.0074773025401904825,0.00856769560495364,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.33,aurc,0.007820195265121914,0.007289519038902385,0.00840256807557209,30,0.003491474702569243,2.737864731493689,0.003053881840303341,0.0039459950486877265,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.5,aurc,0.006650080601890268,0.005815769344942394,0.007536552019954221,30,0.0023213600393376,1.2584901999458213,0.0017095439621981946,0.002984824607907868,5.587935447692871e-09,1.1175870895385742e-08,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.75,aurc,0.004640036592255787,0.004317874515573315,0.0050050330120401925,30,0.0003113160297031166,1.3476408381040266,0.00023181129835161022,0.0003941640184621252,6.146728992462158e-08,6.146728992462158e-08,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,1.0,aurc,0.00432872056255267,0.004018969219686544,0.0046614991511059415,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.25,net_benefit,0.3127971476413901,0.31212568476959207,0.3134281384216339,30,-0.013679318341208235,-6.558807486583307,-0.014413071592682614,-0.0129603189420427,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.33,net_benefit,0.3220297398130919,0.32149334250214934,0.32255007495607435,30,-0.004446726169506434,-2.875481074930751,-0.004981199356964755,-0.003907079813774033,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.5,net_benefit,0.32452387698580015,0.32397725608903044,0.3250604682994314,30,-0.0019525889967980732,-1.4487998431687343,-0.0024301532017386033,-0.0014842153751091895,9.313225746154785e-09,1.862645149230957e-08,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.75,net_benefit,0.3263500655306126,0.32601965511546294,0.3266619180963782,30,-0.00012640045198571796,-0.24555512613875285,-0.00031256848180510384,5.027140576035539e-05,0.2710056286305189,0.2710056286305189,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,1.0,net_benefit,0.32647646598259833,0.32620299457731716,0.326744084383488,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.25,conformal_efficiency,0.9247973295183594,0.9237482117310443,0.9258941344778253,30,0.01416309012875527,3.988153975470997,0.012923223652837294,0.01540414878397701,1.6260288936759677e-06,6.504115574703871e-06,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.33,conformal_efficiency,0.9164997615641393,0.915593705293276,0.9174058178350025,30,0.005865522174535002,1.9615281641498032,0.004816404387219779,0.006866952789699532,4.226225063782897e-06,1.267867519134869e-05,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.5,conformal_efficiency,0.9146876490224128,0.9137339055793992,0.9156413924654268,30,0.004053409632808725,1.3477493319649128,0.0029566046733428366,0.005102527420123926,1.0593714075173386e-05,2.1187428150346772e-05,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.75,conformal_efficiency,0.911158798283262,0.910538865045303,0.9117787315212208,30,0.0005245588936576229,0.3802391197863651,4.768717215071587e-05,0.0010014306151645447,0.0301102639920816,0.0301102639920816,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,1.0,conformal_efficiency,0.9106342393896043,0.9099666189794945,0.9113495469718647,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.25,selective_ece,0.016307548593561143,0.015453395353422189,0.017184477632876224,30,0.007164246216743813,2.3366021149073206,0.006060672847581059,0.008218874196225245,3.725290298461914e-09,1.4901161193847656e-08,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.33,selective_ece,0.012745237604104244,0.011894832103222569,0.013657453444114905,30,0.0036019352272869164,1.5074685534402041,0.0027592714450705522,0.004432683521732939,3.5390257835388184e-08,1.0617077350616455e-07,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.5,selective_ece,0.01117871440383607,0.010428970214882712,0.011860808986876246,30,0.0020354120270187365,1.1616806669711868,0.001416911983703415,0.0026343787095038187,1.1920928955078125e-06,2.384185791015625e-06,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,0.75,selective_ece,0.009505160813468628,0.008933263465631941,0.010098617871914168,30,0.0003618584366512966,0.24362121335374823,-0.00017367270572839745,0.0008836486320044039,0.10483990423381329,0.10483990423381329,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,logistic,none,1.0,selective_ece,0.009143302376817328,0.008558053625367662,0.009719153856025215,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,rf,none,0.25,accuracy,0.9436337625178829,0.9418216499761567,0.9453981878874582,30,-0.022365283738674212,-4.103238232533686,-0.02427277062470189,-0.02041010968049587,1.7105279932400777e-06,6.7392076508935836e-06,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,rf,none,0.33,accuracy,0.9563185503099665,0.9543156890796375,0.9583690987124464,30,-0.00968049594659031,-1.6274065284842898,-0.01182641869337145,-0.007629947544110578,5.51095154726215e-06,1.10219030945243e-05,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,rf,none,0.5,accuracy,0.9558416785884597,0.9544110634239389,0.9573676680972817,30,-0.010157367668097253,-2.1832348726814557,-0.011826418693371466,-0.008583690987124437,1.6848019127233959e-06,6.7392076508935836e-06,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,rf,none,0.75,accuracy,0.9658082975679542,0.9648056747734858,0.9668574153552695,30,-0.00019074868860271543,-0.08874167488178271,-0.0009537434430137622,0.0005722460658083462,0.916256828087523,0.916256828087523,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,rf,none,1.0,accuracy,0.9659990462565571,0.9649976156413923,0.9669051025274201,30,,,,,,,False,False,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,rf,none,0.25,auroc,0.9739774532364543,0.9727807964449438,0.975062161390857,30,-0.017255854125520213,-5.241696324266809,-0.018484435304136713,-0.01611227629902098,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
bcw,l1_logistic,rf,none,0.33,auroc,0.9854039452306318,0.9844501848194387,0.9863275932099995,30,-0.0058293621313426,-2.085738915256037,-0.006810226373613124,-0.004857655813054504,3.725290298461914e-09,1.1175870895385742e-08,True,True,False,1d05f19c68b54cba65d30f45e075ac80298954c3ae03d3a17ac25d6fe18414ec
