dataset,block,ranker,p,gini,top1_share,top2_share,top4_share,top8_share,top16_share,top32_share,top64_share,top128_share,top256_share
smk_can_187,highdim,mutual_info,19993,0.5047346981704477,0.0003305689533651,0.0006423441343483,0.0012286166528737,0.0023529239250405,0.0045251898529206,0.008629829520008,0.0162704157229718,0.0303361699637414,0.0559666466932073
smk_can_187,highdim,rf_importance,19993,0.8869248809491809,0.004662833256071,0.0088432384857163,0.0147873007442506,0.0230095984769305,0.0366465694271312,0.0592635001943363,0.0960487612523472,0.1519549895071064,0.2387862738788524
smk_can_187,highdim,l1_logistic,19993,0.9940192858290754,0.034572949742477,0.0659805006080516,0.1199516407323686,0.2034397005477525,0.3205141357779364,0.4687331629372698,0.6437532972290124,0.8465191472030891,0.994959397446322
