dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
cleveland,rf_importance,logistic,9,0.07625958455211658,0.11076506564728973,0.08406046394698255,0.38945465418171576,0.35805932365192855,0.14274144238161554,0.14726474216156052,0.12074040950813374,0.35719372139648903,0.3031288068088817
cleveland,rf_importance,logistic,10,0.08347825703584677,0.12052662066388398,0.0899755586304639,0.376017351216555,0.34945759200298976,0.1676273191074445,0.16509828696027767,0.13248658212019712,0.32071791474807054,0.2946424604358544
cleveland,rf_importance,logistic,11,0.07352395175643671,0.11260933723878014,0.07730208460730817,0.3793089503001463,0.37652771024256915,0.12796196128286963,0.14583833541072225,0.11214871021999517,0.3606827205146333,0.32850999063680897
cleveland,rf_importance,logistic,12,0.08484300817628905,0.11606041897521754,0.08293117872989791,0.3864516844584191,0.3653616629353022,0.1475560351081226,0.14162151163937753,0.11987073193100672,0.33876065733374583,0.3074818844963383
cleveland,rf_importance,logistic,13,0.08568197050225285,0.11667715584616592,0.09176420740851213,0.37592847806643354,0.3593423249050472,0.15296003425944749,0.13257992546225716,0.1229029091621829,0.35572917803943666,0.3122656107942991
cleveland,rf_importance,logistic,14,0.07808338258914689,0.11255522629736925,0.0820588613810567,0.3885240782022548,0.36152571405377004,0.14851089945877063,0.16363357112035248,0.1259306447152136,0.3199498072662048,0.2978350672849426
cleveland,rf_importance,logistic,15,0.07764800572962716,0.11730503105203212,0.08767914114677924,0.39053141138165004,0.36997611541760955,0.13203199526731152,0.13427337453035437,0.12150626970036446,0.3375414581560541,0.3007284550170379
cleveland,rf_importance,logistic,16,0.08942494820764205,0.11402659844043085,0.08580525348183161,0.40800169109215895,0.37085237814232197,0.1413629729777902,0.13069948207484425,0.1142597786105071,0.3537799855495478,0.34039139691289655
cleveland,rf_importance,logistic,17,0.07253998305815729,0.10550571695556175,0.08018495175026613,0.38444189922763455,0.37294854125338617,0.14197719196399972,0.16138054521155556,0.11991324585743307,0.32813034665288887,0.3043377331307666
cleveland,rf_importance,logistic,18,0.09264861195651347,0.11257272452119607,0.08463601385931067,0.3852733850195463,0.3698818661632015,0.13464039847430348,0.14066477043422795,0.11636701357176166,0.3495920048411935,0.33314246591591895
cleveland,rf_importance,logistic,19,0.07410504158557399,0.11125299759211091,0.07720893959626093,0.3894634424896177,0.3800131689756649,0.16043675048410955,0.15195640452328033,0.12891686944850747,0.3222799340938993,0.28924305034506614
cleveland,rf_importance,logistic,20,0.06900345374678477,0.11062327953009297,0.0800519262691806,0.3874986717726333,0.3703566975765816,0.12728060222043944,0.12721555904169402,0.0989274191184829,0.3591482816619629,0.32731226463984264
cleveland,rf_importance,logistic,21,0.0748677499184513,0.10656309250918843,0.07599278334168047,0.4003758042357773,0.38554546114771077,0.1445898328587889,0.15675945262388435,0.12260003630928212,0.3420560075472788,0.31874940569490096
cleveland,rf_importance,logistic,22,0.07761355601831685,0.10864968417227402,0.07670097882784474,0.39345182730277645,0.38227743815105625,0.149339261517324,0.13608704968674123,0.11022383438178612,0.3509091799266755,0.31384212651807203
cleveland,rf_importance,logistic,23,0.07685032906042506,0.119726512539489,0.08481127469579264,0.38796245540551827,0.35088778472926857,0.1368567603477457,0.15707775269848637,0.1231776070773455,0.3468771195914023,0.3330393619023613
cleveland,rf_importance,logistic,24,0.08003235799716518,0.12330906380675181,0.08769292887384819,0.38451371900132175,0.3629019719153642,0.18265594342297198,0.16592877480646284,0.14326256782529792,0.3452575859341503,0.3091343296195785
cleveland,rf_importance,logistic,25,0.06979224159274343,0.11874869241542046,0.07891923854710489,0.39122013708120196,0.37251254874333006,0.12412108713141434,0.15207153754246702,0.10809562374673118,0.32563299961398706,0.31134005303944745
cleveland,rf_importance,logistic,26,0.07525915830425682,0.1141175636854781,0.08366570239560608,0.38843766454994166,0.37920939929452585,0.15983726799513728,0.16163840168117333,0.13176087937675224,0.3399905327454215,0.2924617529720789
cleveland,rf_importance,logistic,27,0.07891083340354771,0.11747258335559325,0.08468174617499025,0.3873623498850609,0.357603890864154,0.1518872150127183,0.15458141199013012,0.11712751549595406,0.3474522677926453,0.30858415007090584
cleveland,rf_importance,logistic,28,0.07129313468594822,0.11292208767351945,0.07771610562807271,0.39315979990735817,0.3751570276272358,0.1494327551492329,0.15142297443089264,0.1272089397835897,0.33589619414561717,0.30067442553409834
