dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
cleveland,rf_importance,logistic,12,0.084843008176289,0.1160604189752175,0.0829311787298979,0.3864516844584191,0.3653616629353022,0.1475560351081226,0.1416215116393775,0.1198707319310067,0.3387606573337458,0.3074818844963383
cleveland,rf_importance,logistic,13,0.0856819705022528,0.1166771558461659,0.0917642074085121,0.3759284780664335,0.3593423249050472,0.1529600342594474,0.1325799254622571,0.1229029091621829,0.3557291780394366,0.3122656107942991
cleveland,rf_importance,logistic,14,0.0780833825891468,0.1125552262973692,0.0820588613810567,0.3885240782022548,0.36152571405377,0.1485108994587706,0.1636335711203524,0.1259306447152136,0.3199498072662048,0.2978350672849426
cleveland,rf_importance,logistic,15,0.0776480057296271,0.1173050310520321,0.0876791411467792,0.39053141138165,0.3699761154176095,0.1320319952673115,0.1342733745303543,0.1215062697003644,0.3375414581560541,0.3007284550170379
cleveland,rf_importance,logistic,16,0.089424948207642,0.1140265984404308,0.0858052534818316,0.4080016910921589,0.3708523781423219,0.1413629729777902,0.1306994820748442,0.1142597786105071,0.3537799855495478,0.3403913969128965
cleveland,rf_importance,logistic,17,0.0725399830581572,0.1055057169555617,0.0801849517502661,0.3844418992276345,0.3729485412533861,0.1419771919639997,0.1613805452115555,0.119913245857433,0.3281303466528888,0.3043377331307666
cleveland,rf_importance,logistic,18,0.0926486119565134,0.112572724521196,0.0846360138593106,0.3852733850195463,0.3698818661632015,0.1346403984743034,0.1406647704342279,0.1163670135717616,0.3495920048411935,0.3331424659159189
cleveland,rf_importance,logistic,19,0.0741050415855739,0.1112529975921109,0.0772089395962609,0.3894634424896177,0.3800131689756649,0.1604367504841095,0.1519564045232803,0.1289168694485074,0.3222799340938993,0.2892430503450661
cleveland,rf_importance,logistic,20,0.0690034537467847,0.1106232795300929,0.0800519262691806,0.3874986717726333,0.3703566975765816,0.1272806022204394,0.127215559041694,0.0989274191184829,0.3591482816619629,0.3273122646398426
cleveland,rf_importance,logistic,21,0.0748677499184513,0.1065630925091884,0.0759927833416804,0.4003758042357773,0.3855454611477107,0.1445898328587889,0.1567594526238843,0.1226000363092821,0.3420560075472788,0.3187494056949009
cleveland,rf_importance,logistic,22,0.0776135560183168,0.108649684172274,0.0767009788278447,0.3934518273027764,0.3822774381510562,0.149339261517324,0.1360870496867412,0.1102238343817861,0.3509091799266755,0.313842126518072
