dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
diabetes130,rf_importance,logistic,10,0.0739089044433509,0.09046992834900638,0.07770026381865955,0.004003039834171564,0.0046425069962677075,0.09381767386951409,0.09046269002873517,0.08611552026436832,0.005512963742111304,0.005074338340505042
diabetes130,rf_importance,logistic,11,0.07376735083041051,0.09060668211991482,0.07774319747996333,0.0039569513057555435,0.004648378282500689,0.09380501054506449,0.09059980235925835,0.0861530303265419,0.00553378233511045,0.005103410748970492
diabetes130,rf_importance,logistic,12,0.07392251955174688,0.09053235488692452,0.07779670671615015,0.003961246298636531,0.004585796566119165,0.09376411648891553,0.09052198856450316,0.08612427094619006,0.005547935855693755,0.005040771299072695
diabetes130,rf_importance,logistic,13,0.0738173774833982,0.09052263492182293,0.07780394380354015,0.0040337631531240535,0.004593350861636415,0.09383674663306507,0.09051724707397338,0.08623947069299272,0.005527773470075712,0.005025017527686341
diabetes130,rf_importance,logistic,14,0.07366811334876654,0.0904610235464212,0.07761229329031126,0.004033935176213765,0.004571795429665621,0.09379438065090631,0.0904498631983503,0.0860279622541929,0.005516380986497197,0.005057038516090445
diabetes130,rf_importance,logistic,15,0.0738219128763454,0.09044765038129908,0.07763446334135632,0.003964415622344383,0.004622552698200615,0.09393626169372153,0.09043975881276203,0.08617111077327486,0.00555295765076564,0.005055721071579901
diabetes130,rf_importance,logistic,16,0.0737249262043526,0.09071649580264346,0.07775485695307258,0.004002484327433582,0.0046487941268018975,0.09371451822394035,0.09070827820844889,0.08617692399609779,0.005528050687550785,0.005103691979690463
diabetes130,rf_importance,logistic,17,0.0737493095582781,0.09053601918061557,0.07761512051374056,0.004008994355657443,0.004693486899734295,0.0938078202334882,0.09052612451143059,0.08607985972019364,0.005546395372592308,0.005051219328475069
diabetes130,rf_importance,logistic,18,0.0739076719587194,0.090478280997602,0.07766304579115635,0.00396010419685041,0.004590005715216933,0.09374772476120855,0.09046823398763329,0.08604309385327166,0.005498734403110561,0.005067367137562364
diabetes130,rf_importance,logistic,19,0.07400925780280956,0.09062733995066463,0.07787214645148816,0.003955384493066328,0.004546333674192256,0.09381117426104155,0.09061781635244368,0.08616332517372205,0.005503152614096466,0.005026220637104153
diabetes130,rf_importance,logistic,20,0.07378917864822841,0.09051036783462336,0.07774256336298743,0.003965812126013273,0.0046399864953998475,0.09389504943264064,0.09049930362876858,0.08616577837723365,0.005553894856324573,0.0050855547299666235
diabetes130,rf_importance,logistic,21,0.07379987598622062,0.09045524473888181,0.07768098637018114,0.00400112952208912,0.004646983871184222,0.0936781829157656,0.09044538254231292,0.08608813742713861,0.005540570637999915,0.005104861882808709
diabetes130,rf_importance,logistic,22,0.07382207783563952,0.09040645612531362,0.07768176763550452,0.003972810627908464,0.004636141740689909,0.09375950538640576,0.09039679067919747,0.08608978042355722,0.005550074200736472,0.0050752268136149345
diabetes130,rf_importance,logistic,23,0.07377844963693875,0.09041482245093176,0.07774296768617076,0.003963788090260431,0.004607916771560622,0.09372345145732588,0.09040374106018347,0.0861158056249017,0.005549342277119089,0.005070961990984736
diabetes130,rf_importance,logistic,24,0.07376739854997819,0.09042686225577655,0.07765437796789632,0.004016545499262506,0.004657859109098942,0.09382154129929335,0.09041659172736721,0.08612727756420854,0.005561645705699554,0.005034216817969435
diabetes130,rf_importance,logistic,25,0.07379244368218156,0.09065043531157554,0.07779143509849096,0.0039834738361666875,0.004649118897616948,0.09370102182478508,0.09064419061454279,0.08628932988948326,0.005524835148765998,0.005042092597818962
diabetes130,rf_importance,logistic,26,0.07374170392694744,0.09049948112605949,0.07764169097755565,0.003956005258183754,0.004595718614203052,0.09385612662679466,0.09049286306418167,0.08614136930045119,0.0055374032265394025,0.005106742221682566
diabetes130,rf_importance,logistic,27,0.07371209552230251,0.09055486249744482,0.0777286465690992,0.003997185373275852,0.00463830787413291,0.09370099355277903,0.09054549107607426,0.08613365312205919,0.005518094155751564,0.005034579308780287
diabetes130,rf_importance,logistic,28,0.07373565239589772,0.0905618549068039,0.07766439161939463,0.003980805164742184,0.0046279773956122,0.09373536425885359,0.09055291916998842,0.08616275586098054,0.00556492153136613,0.005118660732444893
diabetes130,rf_importance,logistic,29,0.07385176633702822,0.09041204467158911,0.07771043050224057,0.003990301816767729,0.004645151039934965,0.09395028801781025,0.09040173638126331,0.0860929027235833,0.005553395088292657,0.005093771595275149
diabetes130,rf_importance,rf,0,0.07875350582900903,0.09417150643373365,0.08239446758558341,0.003056396042333978,0.0014108094310495566,0.10742899328284322,0.11193086930850747,0.09900084317985686,0.0011416547422856296,-0.010559927565130174
diabetes130,rf_importance,rf,1,0.07842470103969605,0.09385003026838301,0.08220957341330959,0.0034951813925935046,0.0015781014369014123,0.10746939964458055,0.11200229365523057,0.09892466693507945,0.0012897948137002835,-0.01020270685468616
diabetes130,rf_importance,rf,2,0.07815635880638978,0.09411081798698734,0.0822273325953067,0.003178308592875627,0.0014965342941605068,0.10868657385230834,0.11334799910563537,0.10014581519566317,0.0011719560985849534,-0.010634420551429201
diabetes130,rf_importance,rf,3,0.07819286572560696,0.09406517936327707,0.08233013255147859,0.0033591955613266624,0.001473099486820553,0.10729178444450677,0.11221000027258456,0.09965581176484672,0.0012786232090759232,-0.010376376024933574
diabetes130,rf_importance,rf,4,0.07824958808184447,0.09387756424034824,0.0821905582142913,0.0032343266875423738,0.001514174781658878,0.10808249768366376,0.11387104887894817,0.10036350024072105,0.0008176140659188344,-0.010980775154077227
diabetes130,rf_importance,rf,5,0.07854930803310042,0.09366826003774205,0.08235165118406335,0.0034149893813501166,0.001423360037312923,0.10857103277313512,0.11246432938875534,0.09949254390832818,0.0013102885709654847,-0.010637811003997997
diabetes130,rf_importance,rf,6,0.079345809860246,0.09400361479142788,0.08285350930391236,0.0032864598833926657,0.0013380182196335573,0.10759108691005462,0.11280406522010816,0.09963870093398791,0.0012967750249848252,-0.010647200764452188
diabetes130,rf_importance,rf,7,0.07818694357570394,0.09383317639370736,0.08189076412744789,0.003456968247550129,0.001678601043360033,0.10878171338057693,0.11326142043875073,0.10009840421187206,0.0011887121218740547,-0.01082763031139704
