kept_features,method,classifier,rep,auroc_full,auroc_red,auroc_penalty
256,rf_importance,logistic,19,0.9035105519480521,0.8665787337662337,0.03693181818181834
256,rf_importance,logistic,20,0.8920454545454545,0.8226461038961039,0.06939935064935054
256,rf_importance,logistic,21,0.8613027597402597,0.8354301948051949,0.025872564935064846
256,rf_importance,logistic,22,0.8597808441558441,0.8197037337662337,0.04007711038961037
256,rf_importance,logistic,23,0.8957995129870131,0.8481128246753246,0.04768668831168854
256,rf_importance,logistic,24,0.8916396103896104,0.8213271103896104,0.0703125
256,rf_importance,logistic,25,0.8736810064935064,0.8740868506493507,-0.00040584415584421496
256,rf_importance,logistic,26,0.8951907467532467,0.8674918831168831,0.027698863636363646
256,rf_importance,logistic,27,0.8745941558441558,0.8292410714285715,0.04535308441558428
256,rf_importance,logistic,28,0.8505478896103896,0.8563311688311689,-0.005783279220779258
256,rf_importance,logistic,29,0.8718547077922079,0.8781452922077921,-0.006290584415584277
256,rf_importance,rf,0,0.9015827922077924,0.8979809253246753,0.003601866883117033
256,rf_importance,rf,1,0.8990969967532468,0.8846387987012987,0.014458198051948146
256,rf_importance,rf,2,0.8980316558441559,0.8515117694805195,0.046519886363636354
256,rf_importance,rf,3,0.8963575487012987,0.8735795454545455,0.022778003246753165
256,rf_importance,rf,4,0.9160409902597403,0.8745941558441559,0.04144683441558439
256,rf_importance,rf,5,0.9256797889610389,0.9104099025974026,0.015269886363636243
256,rf_importance,rf,6,0.9280641233766233,0.8930093344155844,0.03505478896103886
256,rf_importance,rf,7,0.903510551948052,0.8564833603896104,0.047027191558441594
256,rf_importance,rf,8,0.9300933441558441,0.8951907467532467,0.03490259740259738
256,rf_importance,rf,9,0.9151278409090909,0.884283685064935,0.030844155844155896
256,rf_importance,rf,10,0.8927556818181818,0.8596286525974026,0.03312702922077915
256,rf_importance,rf,11,0.9067573051948052,0.8700284090909091,0.03672889610389618
256,rf_importance,rf,12,0.931158685064935,0.908989448051948,0.02216923701298701
256,rf_importance,rf,13,0.9212662337662338,0.8980823863636364,0.02318384740259749
256,rf_importance,rf,14,0.8954443993506493,0.8627232142857142,0.032721185064935154
256,rf_importance,rf,15,0.9085836038961038,0.8863636363636364,0.022219967532467466
256,rf_importance,rf,16,0.9121854707792207,0.8707893668831169,0.04139610389610382
256,rf_importance,rf,17,0.9121347402597403,0.8773336038961039,0.034801136363636354
256,rf_importance,rf,18,0.9005681818181818,0.8473011363636364,0.053267045454545414
256,rf_importance,rf,19,0.921773538961039,0.9137073863636364,0.00806615259740262
256,rf_importance,rf,20,0.9140625,0.8813413149350648,0.032721185064935154
256,rf_importance,rf,21,0.9126927759740259,0.8674411525974026,0.04525162337662325
256,rf_importance,rf,22,0.9104099025974026,0.8729200487012988,0.03748985389610382
256,rf_importance,rf,23,0.9104099025974025,0.8811383928571428,0.029271509740259716
256,rf_importance,rf,24,0.9067573051948051,0.8676948051948052,0.03906249999999989
256,rf_importance,rf,25,0.8975243506493507,0.8609983766233765,0.03652597402597413
256,rf_importance,rf,26,0.9109172077922078,0.8908279220779222,0.020089285714285587
256,rf_importance,rf,27,0.9130986201298702,0.8947849025974025,0.018313717532467688
256,rf_importance,rf,28,0.9044744318181818,0.8916903409090909,0.012784090909090828
256,rf_importance,rf,29,0.9125405844155844,0.8753043831168831,0.03723620129870131
256,l1_logistic,logistic,0,0.8948863636363636,0.862114448051948,0.03277191558441561
256,l1_logistic,logistic,1,0.9003652597402598,0.8574472402597403,0.04291801948051954
256,l1_logistic,logistic,2,0.90625,0.8623173701298702,0.0439326298701298
256,l1_logistic,logistic,3,0.8914366883116882,0.8674918831168831,0.02394480519480513
256,l1_logistic,logistic,4,0.9014813311688312,0.8653612012987013,0.03612012987012991
256,l1_logistic,logistic,5,0.8548092532467532,0.7945413961038962,0.060267857142856984
256,l1_logistic,logistic,6,0.853997564935065,0.8371550324675325,0.016842532467532423
256,l1_logistic,logistic,7,0.8925527597402598,0.8427353896103896,0.0498173701298702
256,l1_logistic,logistic,8,0.8891030844155844,0.8400974025974026,0.04900568181818177
256,l1_logistic,logistic,9,0.8918425324675324,0.8666801948051946,0.025162337662337775
256,l1_logistic,logistic,10,0.877739448051948,0.8640422077922078,0.013697240259740284
256,l1_logistic,logistic,11,0.8929586038961039,0.859375,0.03358360389610393
256,l1_logistic,logistic,12,0.911323051948052,0.8507508116883117,0.060572240259740284
256,l1_logistic,logistic,13,0.9029017857142857,0.8640422077922079,0.03885957792207784
256,l1_logistic,logistic,14,0.867288961038961,0.8135146103896105,0.053774350649350544
256,l1_logistic,logistic,15,0.8938717532467533,0.8830154220779222,0.010856331168831113
256,l1_logistic,logistic,16,0.9258319805194806,0.8740868506493505,0.051745129870130024
256,l1_logistic,logistic,17,0.8849431818181818,0.8443587662337663,0.0405844155844155
256,l1_logistic,logistic,18,0.8896103896103896,0.8600852272727272,0.029525162337662447
256,l1_logistic,logistic,19,0.8979301948051948,0.8446631493506493,0.053267045454545414
256,l1_logistic,logistic,20,0.880073051948052,0.8524756493506492,0.02759740259740273
256,l1_logistic,logistic,21,0.9065543831168831,0.8702313311688311,0.036323051948051965
256,l1_logistic,logistic,22,0.9106128246753248,0.8909293831168831,0.019683441558441706
256,l1_logistic,logistic,23,0.8760146103896104,0.8059050324675324,0.07010957792207795
256,l1_logistic,logistic,24,0.8836241883116883,0.8638392857142858,0.01978490259740251
256,l1_logistic,logistic,25,0.8929586038961038,0.8417207792207791,0.05123782467532467
256,l1_logistic,logistic,26,0.9079748376623378,0.8711444805194805,0.03683035714285732
256,l1_logistic,logistic,27,0.8833198051948051,0.8663758116883118,0.016943993506493338
256,l1_logistic,logistic,28,0.8730722402597402,0.8399959415584416,0.03307629870129858
256,l1_logistic,logistic,29,0.8833198051948051,0.8205154220779219,0.06280438311688319
256,l1_logistic,rf,0,0.9204545454545454,0.8799715909090909,0.040482954545454475
256,l1_logistic,rf,1,0.906148538961039,0.882609577922078,0.023538961038961026
256,l1_logistic,rf,2,0.8967126623376622,0.8905742694805195,0.006138392857142683
256,l1_logistic,rf,3,0.9080762987012986,0.8776887175324675,0.030387581168831113
256,l1_logistic,rf,4,0.903713474025974,0.8755073051948052,0.028206168831168776
256,l1_logistic,rf,5,0.9085328733766234,0.8680499188311688,0.040482954545454586
