# STATUS: validated  (REPS=30)
# calib_sha256: 19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,calib_sha256
cleveland,l1_logistic,logistic,none,0.33,accuracy,0.8194719471947195,0.8155115511551156,0.8233223322332234,30,-0.01155115511551155,-0.833382207755436,-0.016391639163916397,-0.0067106710671067105,0.0003395572050449981,0.0010186716151349942,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.5,accuracy,0.827942794279428,0.8239823982398239,0.8316831683168316,30,-0.0030803080308030844,-0.2993738867399936,-0.006710671067106707,0.0004400440044004381,0.06351621758552398,0.12703243517104795,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.75,accuracy,0.8289328932893292,0.8253025302530255,0.8322332233223323,30,-0.0020902090209020895,-0.23154469585176896,-0.005390539053905382,0.000990099009900991,0.20170262161372843,0.20170262161372843,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,1.0,accuracy,0.8310231023102311,0.827942794279428,0.8341034103410342,30,,,,,,,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.25,auroc,0.8590805404456922,0.8569199457507165,0.8611276832192781,30,-0.030027197753991906,-5.3383753941706305,-0.03190917997309466,-0.028052253319295735,1.862645149230957e-09,7.450580596923828e-09,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.33,auroc,0.8705043282447213,0.8677749020295958,0.873142309323273,30,-0.018603409954962843,-3.2001000832170607,-0.020658686465461776,-0.016644714716032037,1.862645149230957e-09,7.450580596923828e-09,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.5,auroc,0.8807985319061823,0.8783374276188803,0.8831088970287184,30,-0.008309206293501788,-2.275016479814111,-0.009529486167163833,-0.00704873296484765,1.862645149230957e-09,7.450580596923828e-09,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.75,auroc,0.8863192372930923,0.8836578785751886,0.8886604375036556,30,-0.00278850090659181,-1.383492875867579,-0.003526971106041984,-0.002104133766157791,3.1797762823178307e-06,3.1797762823178307e-06,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,1.0,auroc,0.8891077381996842,0.8867665745452419,0.8912002836754986,30,,,,,,,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.25,brier,0.1457524771427366,0.14452196237851317,0.14706892241163863,30,0.01815123918549296,4.8250488757726036,0.01682044714733402,0.019466941682191492,1.862645149230957e-09,7.450580596923828e-09,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.33,brier,0.138605254810325,0.1370607513964326,0.14022299378927972,30,0.011004016853081392,2.8328746470459536,0.00970447278063482,0.012367164865457256,1.862645149230957e-09,7.450580596923828e-09,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.5,brier,0.13202765501948835,0.13056958960969992,0.13355330324496853,30,0.004426417062244743,1.8131597829015416,0.0035604496222124125,0.005250910051251161,3.5390257835388184e-08,7.078051567077637e-08,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.75,brier,0.12939752549984804,0.12793039377795082,0.13105376244027642,30,0.0017962875426044435,1.39068712048913,0.0013528462423076384,0.002255782963317496,6.146728992462158e-08,7.078051567077637e-08,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,1.0,brier,0.1276012379572436,0.12634606293442763,0.12900972472612512,30,,,,,,,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.25,ece,0.07043849750853473,0.06607060099323737,0.07458511540755496,30,0.007126839703472019,0.46925550604111793,0.0017784069439154401,0.012340712307494036,0.024786051362752914,0.09914420545101166,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.33,ece,0.06672518522525132,0.0626558094555344,0.07106631007573215,30,0.0034135274201886295,0.23675173955915405,-0.0017263177357597832,0.008505408344256431,0.21293285302817822,0.42586570605635643,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.5,ece,0.06855941144564816,0.06394030785135349,0.07350680980010267,30,0.005247753640585453,0.39485587792552845,0.0006825602337777642,0.009743712434006754,0.03272089920938015,0.09914420545101166,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,logistic,none,0.75,ece,0.06500442872002238,0.0613548181662026,0.06873314604364741,30,0.001692770914959669,0.18643737854877115,-0.0016195605175502263,0.004788489859169146,0.28936620615422726,0.42586570605635643,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
