method,frac,k_features,n_features,classifier,calibrate,seed,accuracy,auroc,brier,ece,aurc,auroc_gap,ece_gap,net_benefit,net_benefit_gap,conformal_efficiency,conformal_coverage,conformal_coverage_gap,selective_ece,dataset,rep,calib_sha256
mutual_info,1.0,12,12,logistic,none,3438216558,0.834983498349835,0.8969117389015616,0.12397674292345053,0.06783087286297436,0.06945687530286825,0.021514111365369848,0.001549066484520814,0.3467520758248197,0.2725782374930513,1.188118811881188,0.900990099009901,0.0546491842658392,0.054123856946709945,cleveland,4,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,3438216558,0.834983498349835,0.8907264432356553,0.1268234175774834,0.07235404793256155,0.07465980591388437,0.014141876430205924,0.02816593505624672,0.34412931584366446,0.27068606836727926,1.174917491749175,0.900990099009901,0.0546491842658392,0.06076987882694108,cleveland,4,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.5,6,12,logistic,none,3438216558,0.8250825082508251,0.8940384277943499,0.12399572591073471,0.05736714872419757,0.07874850065358205,0.016314518179506687,0.05051957322901093,0.34592365978032164,0.2643736235452545,1.1683168316831682,0.900990099009901,0.0546491842658392,0.049242641775060964,cleveland,4,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.33,4,12,logistic,none,3438216558,0.8085808580858086,0.8812291630110547,0.13138635166655163,0.07222976686087085,0.09271328808989243,0.0018204932621407321,0.017960433596353742,0.3381341207256754,0.27154406228145866,1.1947194719471947,0.900990099009901,0.02432188970073057,0.06922422060719258,cleveland,4,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.25,3,12,logistic,none,3438216558,0.7755775577557755,0.835431654676259,0.15698583466301425,0.07098490001541122,0.12580885861376898,0.034504830917874596,0.001355598765102023,0.3165518303562239,0.243519197548182,1.3333333333333333,0.900990099009901,0.06981283154839346,0.05247997657308724,cleveland,4,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,1.0,12,12,logistic,none,198795411,0.8382838283828383,0.8873925250043867,0.13132010902001395,0.06679540699229039,0.07461958289745695,0.013300279684718919,0.033654844553642524,0.34099138046038935,0.2720822437334943,1.2244224422442245,0.900990099009901,0.0546491842658392,0.04058229393312669,cleveland,5,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,198795411,0.8283828382838284,0.8875241270398315,0.13260815384873212,0.07141992620521681,0.07430380534958096,0.013490973811340012,0.018302310781720565,0.33889606597609195,0.27431933717899243,1.2574257425742574,0.900990099009901,0.0546491842658392,0.05130594484584001,cleveland,5,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.5,6,12,logistic,none,198795411,0.834983498349835,0.8912309177048604,0.12686301425588734,0.0480849142058597,0.08269952333972275,0.0008435036867532331,0.022668653282896287,0.3489113300517725,0.2671170308094034,1.1782178217821782,0.900990099009901,0.02432188970073057,0.03170623441417186,cleveland,5,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.33,4,12,logistic,none,198795411,0.8151815181518152,0.8630900157922443,0.14626998595964702,0.05840841836425825,0.10864001059763634,0.02449084668192225,0.022623418839078535,0.33508323522613764,0.2759303745116932,1.3036303630363035,0.9042904290429042,0.04979481533380037,0.03791470554783447,cleveland,5,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.25,3,12,logistic,none,198795411,0.7887788778877888,0.8409150728197929,0.15358399198292835,0.07580242193138649,0.13233712853051627,0.008014874141876516,0.056374608121461015,0.3244938041440295,0.2814964809728461,1.3234323432343233,0.900990099009901,0.03948553698328494,0.056950236345452675,cleveland,5,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,1.0,12,12,logistic,none,2859092462,0.8217821782178217,0.8887962800491315,0.129707340291264,0.06215496441562773,0.07880502891071994,0.015460208492245053,0.05283453373981169,0.3423530694624122,0.28277232718854217,1.1716171617161717,0.900990099009901,0.0546491842658392,0.044109621882199614,cleveland,6,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,2859092462,0.8316831683168316,0.8903316371293211,0.1275298307218263,0.06882352927453575,0.07957229042447872,0.01161708619374524,0.030382451523253903,0.3443547093565039,0.2667883017637911,1.2112211221122111,0.900990099009901,0.02432188970073057,0.05973339853748949,cleveland,6,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
