# STATUS: validated  (REPS=30)
# calibration_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calib_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
arrhythmia,l1_logistic,gb,none,frac:0.5,frac,0.5,auroc,0.7181726009423272,0.707884087791495,0.7280373650623246,30,-0.02891990218882331,-1.186803356650096,-0.037651338939583716,-0.020444921572135778,2.551823854446411e-07,1.0207295417785645e-06,True,True,False,140,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.75,frac,0.75,auroc,0.721619848511958,0.7113070316693505,0.7310013717421124,30,-0.025472654619192476,-1.229719922980421,-0.03283831335361125,-0.01826206238444563,1.0240807151176453e-05,1.0240807151176453e-05,True,True,False,209,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:1,frac,1.0,auroc,0.7470925031311503,0.7396551261406333,0.7541960398401623,30,,,,,,,False,False,False,279,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:1,k,,auroc,0.5129152501938331,0.5009298771396195,0.5250767131866165,30,-0.23417725293731737,-6.020028827350724,-0.24785165801872727,-0.22059685692133366,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,1,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:128,k,,auroc,0.7181904932307508,0.706548428460667,0.7293378362259201,30,-0.028902009900399615,-1.0262376151010748,-0.03881448678952706,-0.019162640901771378,6.917864084243774e-06,1.3835728168487549e-05,True,True,False,128,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:16,k,,auroc,0.6868342577682351,0.6757944921572135,0.697250551678893,30,-0.06025824536291527,-1.8663151163147464,-0.07161120057255325,-0.04932598258483931,1.919722783767457e-06,5.759168351302371e-06,True,True,False,16,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:2,k,,auroc,0.5334526152561578,0.5184670036380986,0.5475190851076519,30,-0.21363988787499258,-6.294540436908848,-0.2257839058865629,-0.20196994095544832,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,2,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:256,k,,auroc,0.7532474503488997,0.7456608218524481,0.7602554124172484,30,0.006154947217749122,0.4375047768267651,0.0013059879525257525,0.011379495437466436,0.03682114583999357,0.03682114583999357,True,False,True,256,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:32,k,,auroc,0.7034889962426196,0.6930916383372101,0.7134315918172601,30,-0.043603506888531075,-1.8480887911364419,-0.05187615554362738,-0.035372756008826924,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,32,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:4,k,,auroc,0.5887576787737818,0.5750667978767817,0.602182933738892,30,-0.15833482435736865,-4.237046181085275,-0.17217756605236478,-0.1455683783622592,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,4,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
